"end_station_name","e_station_uid","end_lat","end_lng","instances"
NULL,1683,"41.83","-87.7","18"
"Public Rack - Central Park Ave & Fillmore St",1015,"41.8680617","-87.7153897","18"
"Public Rack - Michele Clark Magnet High School",1066,"41.872849","-87.753432","17"
NULL,1683,"41.96","-87.8","17"
"Portage Park",787,"41.95607","-87.76472","17"
NULL,1683,"41.7","-87.64","17"
"Public Rack - Pulaski Rd & Lake St",4,"41.885577","-87.72606","17"
NULL,1683,"41.92","-87.62","17"
"Oketo Ave & Addison St",905,"41.9449659","-87.8118989","17"
NULL,1683,"41.91","-87.81","17"
"Wentworth Ave & 92nd St",786,"41.72714","-87.62886","17"
"Albany Ave & Douglas Blvd",927,"41.86314","-87.703022","17"
"Western Ave & 62nd St",867,"41.780985","-87.6834204","17"
NULL,1683,"41.69","-87.67","17"
"Troy St & Jackson Blvd",923,"41.877505","-87.70485","17"
"Public Rack - Normal Ave & 111th St",1520,"41.692303","-87.635478","17"
NULL,1683,"42.08","-87.69","17"
"Public Rack - Peterson Ave & Drake Ave",6,"41.990119","-87.717337","17"
"Major Ave & Bloomingdale Ave",831,"41.9125923","-87.7686995","17"
"Public Rack - Hamlin Ave & Grand Ave",998,"41.903738","-87.720287","17"
"Public Rack - Kostner & Bryn Mawr",200,"41.982741","-87.737548","17"
"Public Rack - Karlov Ave & Lawrence Ave",110,"41.9683053","-87.7300646","17"
"Public Rack - Touhy Ave & Oconto Ave",152,"42.0117739","-87.8076646","17"
"Public Rack - Christiana Ave & Bryn Mawr Ave",1412,"41.982838","-87.71233","17"
NULL,1683,"42.06","-87.75","17"
"Public Rack - Hamilton Ave & 95th St",1262,"41.720832","-87.676382","17"
"Public Rack - Central Ave & George St",1075,"41.9326579","-87.7662058","16"
NULL,1683,"41.99","-87.84","16"
NULL,1683,"41.71","-87.66","16"
"Public Rack - Wood St & 47th St",1465,"41.80864","-87.669974","16"
NULL,1683,"41.82","-87.71","16"
"Public Rack - Milwaukee Ave & Warner Ave",89,"41.9562591","-87.7507656","16"
NULL,1683,"41.83","-87.73","16"
"Public Rack - Irving Park Rd & Austin Ave",86,"41.953139","-87.777118","16"
"Public Rack - 56th St & Mulligan Ave",74,"41.7905068","-87.7799326","16"
NULL,1683,"41.67","-87.56","16"
"Public Rack - Bernard St & Foster Ave",116,"41.9756353","-87.7126762","16"
NULL,1683,"41.7","-87.54","16"
"Public Rack - Central Park & Bryn Mawr",202,"41.982873","-87.719594","16"
"Public Rack - Chopin Park",1042,"41.942675","-87.761899","15"
"Public Rack - Laramie Ave & Warwick Ave",1041,"41.948812","-87.75713","15"
"La Villita Park (Albany/30th)",855,"41.8392528","-87.7020207","15"
"Public Rack - Exchange Ave & 73rd Pl",1496,"41.76261263","-87.56381871","15"
"Public Rack - Ashland Ave & 71st St",1303,"41.76577","-87.66433","15"
"Public Rack - Bishop St & 46th St",1398,"41.80994","-87.661522","15"
NULL,1683,"41.74","-87.72","15"
NULL,1683,"41.69","-87.65","15"
"Altgeld Gardens",525,"41.65666552967373","-87.59880065917969","15"
"Rockwell St & Archer Ave",892,"41.823324","-87.689685","15"
"Bloomingdale Ave & Harlem Ave",890,"41.9120739","-87.8057657","15"
"Public Rack - Maplewood Ave & 63rd St",19,"41.779343","-87.686763","15"
NULL,1683,"42.01","-87.82","15"
NULL,1683,"41.71","-87.71","15"
NULL,1683,"41.71","-87.54","15"
"Public Rack - Ewing Ave & Indianapolis Ave",1186,"41.712353","-87.53545","15"
"Campbell Ave & 51st St",896,"41.8009585","-87.6867556","15"
NULL,1683,"41.72","-87.55","15"
"NEW HASTINGS ",1548,"41.863605","-87.679764","15"
NULL,1683,"41.72","-87.69","15"
"Kostner Ave & 63rd St",916,"41.778747","-87.732463","15"
"Oriole Ave & Irving Park Rd",774,"41.95224","-87.81697","15"
NULL,1683,"41.79","-87.75","15"
"Public Rack - Central Ave & Corcoran Pl",1350,"41.887342","-87.765041","15"
"Public Rack - Cicero Ave & North Ave",1055,"41.909329","-87.745838","14"
"Public Rack - Canfield & Victoria",163,"41.985067","-87.823171","14"
"Public Rack - Leclaire Ave & Division St",1516,"41.90205","-87.75305","14"
"Public Rack - Tripp Ave & North Ave",45,"41.90995395","-87.73271446","14"
"Central Park Ave & Washington Blvd",704,"41.881497","-87.715904","14"
NULL,1683,"41.73","-87.54","14"
NULL,1683,"41.71","-87.57","14"
"Richmond St & 59th St",901,"41.7865155","-87.6973314","14"
"Kildare Ave & 26th St",879,"41.8442315","-87.7321534","14"
"Public Rack - Longwood Dr & 95th St",1263,"41.720921","-87.669585","14"
NULL,1683,"41.82","-87.66","14"
"Public Rack - Wentworth Park",247,"41.78878","-87.77964","14"
NULL,1683,"41.77","-87.8","14"
"Public Rack - Mulligan & Northwest Hwy",176,"41.985317","-87.786721","14"
"State St & 123rd St",523,"41.67064383687979","-87.62258648872375","14"
"Public Rack - Halsted St & 111th St",1428,"41.691838","-87.642747","14"
"Public Rack - Linder Ave & Archer Ave",1339,"41.796005","-87.759575","14"
"California Ave & 29th St",955,"41.840222","-87.694129","14"
"Western Ave & 81st St",708,"41.746421","-87.68258","14"
"Public Rack - Christiana Ave & Lawrence Ave",1414,"41.968547","-87.712582","14"
"Rockwell St & 47th St",750,"41.80853","-87.68942","14"
"Public Rack - Austin & Higgins",181,"41.973152","-87.77791","13"
"Martin Luther King Dr & 87th St",799,"41.73677","-87.61439","13"
"Public Rack - Kedvale Ave & Peterson Ave",130,"41.9902168","-87.7323063","13"
"Public Rack - Parkside & 63rd",221,"41.778132","-87.763036","13"
"Avenue L & 114th St",532,"41.6881169","-87.5365497","13"
NULL,1683,"41.7","-87.72","13"
NULL,1683,"42.01","-87.81","13"
"Public Rack - Eberhart Ave & 61st St",1503,"41.783745","-87.612919","13"
"Stewart Ave & 123rd St",812,"41.6706","-87.63244","13"
"Public Rack - Mozart Elementary School",994,"41.921325","-87.722375","13"
"Vincennes Ave & 79th St",780,"41.7506","-87.63409","13"
NULL,1683,"41.98","-87.8","13"
NULL,1683,"41.98","-87.82","13"
"Public Rack - Sayer & Northwest Hwy",157,"41.99434","-87.802532","13"
"Public Rack - Oketo & Talcott",166,"41.988596","-87.812525","13"
NULL,1683,"41.73","-87.65","13"
NULL,1683,"41.73","-87.57","13"
"Public Rack - Cicero Ave & Altgeld St",1051,"41.925734","-87.746414","13"
NULL,1683,"41.75","-87.69","13"
"Kedzie Ave & 52nd St",897,"41.7990641","-87.703446","13"
"Kenton Ave & Madison St",1035,"41.88042","-87.74108","13"
NULL,1683,"41.76","-87.72","13"
"Public Rack - Norwood Park",174,"41.986604","-87.79394","13"
"Rockwell St & 63rd St",903,"41.7787905","-87.6885894","13"
"Public Rack - Kimbark Ave & 67th St",1312,"41.774045","-87.594322","13"
NULL,1683,"41.68","-87.71","13"
"Public Rack - Irving Park Rd & Menard Ave",85,"41.9532339","-87.7721894","13"
"Public Rack - Irving Park Rd & Parkside Ave",87,"41.9530544","-87.688832","13"
"Public Rack - Neenah & Archer",212,"41.792142","-87.785406","12"
"Public Rack - Maplewood Ave & 47th St",37,"41.808413","-87.688535","12"
NULL,1683,"41.99","-87.83","12"
NULL,1683,"41.99","-87.81","12"
NULL,1683,"41.93","-87.82","12"
"Mulligan Ave & Wellington Ave",870,"41.9347409","-87.7844017","12"
"Public Rack - Narragansett Ave & Fullerton Ave",1079,"41.92378","-87.7843998","12"
NULL,1683,"41.72","-87.53","12"
"Public Rack - Pulaski Rd & Stevens Ave",131,"41.9910862","-87.729231","12"
NULL,1683,"42.07","-87.72","12"
"Public Rack - Western Ave & 110th St",1536,"41.69442","-87.681547","12"
NULL,1683,"41.7","-87.7","12"
"S Michigan Ave & E 118th St",522,"41.679804","-87.620843","12"
"Public Rack - Meade Ave & Archer Ave",79,"41.79405","-87.774078","12"
"Public Rack - Division St & Christiana Ave",42,"41.90254","-87.71085","12"
NULL,1683,"41.69","-87.54","12"
"Public Rack - Brandon Ave & 91st St",1401,"41.730218","-87.546758","12"
"Public Rack - Ada St & 79th St",1436,"41.750522","-87.657252","12"
NULL,1683,"41.69","-87.71","12"
"Public Rack - Avenue M & 132nd St",1240,"41.655692","-87.537595","12"
"Public Rack - Langley Ave & 79th St",1225,"41.751103","-87.607432","12"
"Public Rack - Kildare Ave & Washignton Blvd",1406,"41.881838","-87.733661","12"
"Public Rack - Central Ave & North Ave",1082,"41.909414","-87.765817","12"
NULL,1683,"41.75","-87.68","12"
"Kildare Ave & Division St",827,"41.902393","-87.733598","12"
"Public Rack - Kedzie Ave & 63rd St",1317,"41.778865","-87.703029","12"
NULL,1683,"41.76","-87.71","12"
"Lawndale Ave & 30th St",853,"41.8389124","-87.7168955","12"
"Sacramento Ave & Pershing Rd",858,"41.8222791","-87.6996576","12"
"Public Rack - Justine St & 87th St",1192,"41.736019","-87.66243","12"
"Public Rack - Michigan Ave & 107th St",1487,"41.699671","-87.621034","12"
"Public Rack - South Shore Dr & 71st St",1497,"41.766206","-87.562789","12"
NULL,1683,"41.95","-87.82","12"
"Public Rack - Sawyer Ave & Bryn Mawr Ave - SW",1410,"41.982879","-87.710534","12"
NULL,1683,"41.95","-87.84","11"
"Public Rack - Wentworth Ave & 103rd St",1143,"41.707257","-87.627826","11"
"Public Rack - Austin Ave & Wellington Ave",1076,"41.9352453","-87.776052","11"
NULL,1683,"41.68","-87.54","11"
"Harlem Ave & Grace St",844,"41.9488531","-87.806938","11"
"Public Rack - King Dr & Oakwood Blvd",1504,"41.822827","-87.616486","11"
NULL,1683,"41.74","-87.57","11"
"Tripp Ave & 65th St",917,"41.7749163","-87.728841","11"
"Public Rack - Harding Ave & 47th St",1381,"41.807749","-87.722579","11"
"Public Rack - Ewing Ave & 107th St",1527,"41.700378","-87.535276","11"
NULL,1683,"41.91","-87.61","11"
"South Chicago Ave & Elliot Ave",1231,"41.747363","-87.580046","11"
NULL,1683,"41.74","-87.7","11"
"Public Rack - Linder & Elston",186,"41.983559","-87.76577","11"
"Public Rack - Bryn Mawr Ave & Milwaukee Ave",129,"41.982934","-87.774434","11"
"Public Rack - Neva & Foster",169,"41.974849","-87.806023","11"
"Public Rack - Irving Park Rd & Melvina Ave",88,"41.952869","-87.780728","11"
"Wentworth Ave & 107th St",816,"41.69989","-87.62785","11"
"Public Rack - Milwaukee Ave & Sunnyside Ave",91,"41.9625222","-87.7560059","11"
"Public Rack - Central Park & Peterson",198,"41.990093","-87.718753","11"
NULL,1683,"41.97","-87.85","11"
"Public Rack - Kedzie Ave & 64th St - SE",1315,"41.776985","-87.702916","11"
"Glenlake Ave & Pulaski Rd",721,"41.9924402","-87.7289072","11"
NULL,1683,"41.95","-87.83","11"
"Public Rack - Ashland Ave & 76th St",1281,"41.75596","-87.66391","11"
"Damen Ave & 77th St",709,"41.75420305676257","-87.67322449999999","11"
"Manistee Ave & 95th St",804,"41.7226","-87.55692","11"
"Public Rack - S Menard & W 63rd",220,"41.77707","-87.76664","11"
NULL,1683,"42.08","-87.71","11"
"Public Rack - Christiana Ave & Archer Ave",1387,"41.81175","-87.707577","10"
"Public Rack - Hoyne Ave & 110th Pl",1451,"41.692458","-87.674035","10"
NULL,1683,"42.03","-87.75","10"
"Public Rack - Halsted St & 113th St",1521,"41.68851","-87.642512","10"
NULL,1683,"41.73","-87.62","10"
"Public Rack - Milwaukee Ave & Waveland Ave",1416,"41.947472","-87.737875","10"
"Public Rack - Nina Ave & Avondale Ave",120,"41.9911458","-87.7991043","10"
NULL,1683,"41.73","-87.59","10"
"Public Rack - Western Ave & 118th St",1449,"41.678349","-87.680919","10"
NULL,1683,"41.88","-87.6","10"
"Public Rack - Komensky Ave & 63rd St",21,"41.77882","-87.723599","10"
"Public Rack - Loomis Blvd & 47th St",33,"41.808746","-87.66026","10"
"Public Rack - Montrose Ave & Lavergne Ave",97,"41.960607","-87.7516346","10"
"Public Rack - Kedzie Ave & Walnut St",50,"41.885891","-87.706425","10"
"Public Rack - Perry Ave & 111th St",1523,"41.692666","-87.626385","10"
"Public Rack - Wood St & 103rd St",1260,"41.706498","-87.667091","10"
NULL,1683,"42.02","-87.81","10"
"Public Rack - Sawyer Ave & Chicago Ave",44,"41.8954597","-87.7080933","10"
NULL,1683,"41.8","-87.78","10"
"Lamon Ave & Chicago Ave",826,"41.8952","-87.748223","10"
"Public Rack - Ashland Ave & 63rd St",1544,"41.779127","-87.664039","10"
NULL,1683,"41.79","-87.64","10"
"Public Rack - Kedzie Ave & 54th St - SE",1378,"41.794326","-87.703471","10"
NULL,1683,"41.98","-87.85","10"
NULL,1683,"41.98","-87.83","10"
"Public Rack - Mackinaw Ave & 85th St",1280,"41.741897","-87.543162","10"
NULL,1683,"41.78","-87.8","10"
"Princeton Ave & 95th St",785,"41.72175","-87.63075","10"
NULL,1683,"41.93","-87.83","10"
"Newcastle Ave & Irving Park Rd",775,"41.95256","-87.79755","10"
"Public Rack - Central Park Ave & Ogden Ave",1027,"41.8543385","-87.7151584","10"
"Mozart St & 79th St",676,"41.749702","-87.693917","10"
"Plainfield & Irving Park",846,"41.952037","-87.833283","10"
NULL,1683,"42","-87.74","10"
"Public Rack - Houston Ave & 131st St",1112,"41.656961","-87.548521","10"
"Public Rack - Hamlin Ave & Madison St",11,"41.880833","-87.720797","9"
"Public Rack - Mulligan Ave & 56th St",73,"41.790399","-87.780044","9"
"Public Rack - Menard Ave & Adams Blvd",1349,"41.877684","-87.769356","9"
"Public Rack - Central & Berteau",171,"41.95689","-87.767329","9"
NULL,1683,"41.85","-87.76","9"
"Public Rack - Spaulding Ave & Foster Ave",1413,"41.975921","-87.710415","9"
"Public Rack - Walden Pkwy & 99th St",1453,"41.71397","-87.667798","9"
NULL,1683,"41.81","-87.75","9"
"Public Rack - Pulaski & Ardmore",201,"41.985797","-87.728336","9"
"Public Rack - Marquette Ave & 83rd St",1442,"41.74476","-87.558624","9"
"Kildare Ave & Division St",571,"41.902632","-87.733747","9"
"Public Rack - Kedvale Ave & 63rd St E",1323,"41.778768","-87.725957","9"
"Public Rack - Halsted St & 76th St",1286,"41.756003","-87.64409","9"
"Commercial Ave & 90th St",800,"41.73198","-87.55107","9"
"Public Rack - Richmond St & Thorndale Ave",5,"41.988931","-87.702785","9"
"Shields Ave & 57th St",778,"41.79076","-87.6345","9"
"Public Rack - Rutherford Ave & Belmont Ave",1363,"41.938315","-87.793848","9"
"Public Rack - Western Ave & 106th St - East",1256,"41.700576","-87.681294","9"
"Public Rack - Pulaski Rd & Roosevelt Rd",1013,"41.866103","-87.724463","9"
"Public Rack - Central Park Ave & Fulton Blvd",49,"41.8861512","-87.7155114","9"
"Public Rack - Chase Ave & Touhy Ave - NW",966,"42.014271","-87.690408","9"
"Public Rack - Linder Ave & 64th Pl",66,"41.775524","-87.757972","9"
"Public Rack - Harlem & Palatine",158,"41.995502","-87.806967","9"
"Public Rack - Linder & 51st",215,"41.799981","-87.759999","9"
"Public Rack - Sayre Ave & 59th St",69,"41.7846778","-87.7958126","9"
"Public Rack - Avers Ave & Ogden Ave",1028,"41.852642","-87.72103","9"
"Peterson/Ridge Metra",824,"41.9918","-87.67489","9"
"Harding Ave & 26th St",851,"41.8444715","-87.7232647","9"
NULL,1683,"41.69","-87.52","9"
"Public Rack - Parkside & Elston",187,"41.985467","-87.769583","8"
"Public Rack - Cicero & Rosemont",190,"41.995567","-87.74864","8"
"Public Rack - Homan Ave & Roosevelt",53,"41.86649","-87.710786","8"
"Public Rack - Avenue J & 106th St",1156,"41.70261","-87.533531","8"
"Public Rack - Komensky Ave & 26th St",57,"41.844168","-87.726317","8"
"Public Rack - Elston Ave & Gunnison St",113,"41.9685781","-87.7405685","8"
"Indiana Ave & 133rd St",552,"41.653564","-87.617054","8"
NULL,1683,"41.8","-87.77","8"
"Pulaski Rd & 60th Pl",763,"41.78315","-87.72257","8"
"Public Rack - Kostner Ave & Lake St",1405,"41.885708","-87.735424","8"
"Public Rack - Hiawatha Ave & Minnehaha Ave",148,"41.9995224","-87.7604899","8"
NULL,1683,"41.74","-87.71","8"
NULL,1683,"41.77","-87.75","8"
NULL,1683,"41.7","-87.59","8"
NULL,1683,"41.96","-87.84","8"
"Public Rack - Lemont Ave & Keating Ave",132,"41.9912674","-87.7469243","8"
NULL,1683,"41.7","-87.63","8"
NULL,1683,"41.94","-87.85","8"
"Public Rack - Lorel Ave & Grand Ave",1484,"41.9176685","-87.7595531","8"
NULL,1683,"41.93","-87.86","8"
"Public Rack - Lake Shore Dr & Hayes Dr",1501,"41.780581","-87.574562","8"
"Public Rack - Homan Ave & 26th St",1423,"41.84456","-87.710058","8"
"Public Rack - Michigan Ave & 119th St",1476,"41.677934","-87.620754","8"
"Marmora Ave & Irving Park Rd",686,"41.952991","-87.774383","8"
NULL,1683,"42.04","-87.72","8"
"Public Rack - Ford City Mall",224,"41.757154","-87.741409","8"
"Public Rack - Lawndale Ave & Polk St",1012,"41.8707651","-87.7183735","8"
"Public Rack - N Narragansett Ave & Grand Ave",1357,"41.9225804","-87.7849799","8"
NULL,1683,"41.88","-87.79","8"
"Public Rack - Harriet E Sayre Public School",1356,"41.913547","-87.79876","8"
NULL,1683,"41.67","-87.62","7"
"Public Rack - Chappel Ave & 71st St",1298,"41.766366","-87.575287","7"
"Woodlawn & 103rd",512,"41.707338","-87.59399","7"
"Public Rack - Central Ave & Adams St",1347,"41.878264","-87.764886","7"
"Public Rack - Austin Ave & Roscoe St",1069,"41.942196","-87.776472","7"
"Public Rack - California Ave & Touhy Ave - SW",963,"42.011867","-87.700407","7"
"Public Rack - Buffalo Ave & 133rd St",1239,"41.65428","-87.543539","7"
"Public Rack - Paxton Ave & 79th St",1492,"41.75167773","-87.57045748","7"
"Public Rack - Prairie Ave & Garfield Blvd S",1455,"41.794344","-87.619062","7"
"Public Rack - Pratt Ave & Odell Ave",134,"42.0044152","-87.8110539","7"
"Public Rack - Minuteman Park",72,"41.785333","-87.7626015","7"
"Burley Ave & 91st St",803,"41.73054","-87.54558","7"
"Public Rack - Pullman - Walmart",1468,"41.69696","-87.59829","7"
NULL,1683,"42","-87.75","7"
"Central Park Ave & Douglas Blvd",847,"41.862355","-87.7157109","7"
"Public Rack - Richard Daley College",248,"41.75486","-87.72364","7"
"Public Rack - Robert Fulton Elementary School",1374,"41.797439","-87.668504","7"
NULL,1683,"42.15","-87.79","7"
"Public Rack - S Kostner Ave & W 18th Pl",1024,"41.8551905","-87.7345547","7"
NULL,1683,"42.08","-87.68","7"
NULL,1683,"41.98","-87.86","7"
NULL,1683,"41.97","-87.83","7"
"Public Rack - Neenah & Dakin",170,"41.951708","-87.790746","7"
NULL,1683,"41.95","-87.63","7"
"Public Rack - Talman Ave & Pershing Rd",30,"41.822592","-87.690725","7"
"Ewing Ave & 97th St",806,"41.71982","-87.53542","7"
NULL,1683,"41.88","-87.78","7"
"Public Rack - Linder Ave & Belmont Ave",1046,"41.938743","-87.763298","7"
NULL,1683,"41.87","-87.78","7"
"Public Rack - Leland Ave & Melvina Ave",81,"41.9658376","-87.7822336","7"
"Public Rack - Laflin St &51st ST",32,"41.801354","-87.662076","7"
"Lamon Ave & Chicago Ave",734,"41.894907","-87.74834","7"
"Albany Ave & Douglas Blvd",643,"41.86321","-87.70302","7"
"S Wentworth Ave & W 111th St",507,"41.6926176","-87.6280518","7"
NULL,1683,"41.79","-87.57","7"
"Leamington Ave & Hirsch St",830,"41.9058405","-87.7548602","7"
"Market Days Scooter Corral",1555,"41.94734","-87.64996","7"
"Melvina Ave & Giddings Ave",792,"41.96648","-87.78202","7"
NULL,1683,"41.77","-87.77","7"
"Public Rack - Oak Park & Higgins",178,"41.978888","-87.796235","7"
NULL,1683,"41.74","-87.73","7"
NULL,1683,"41.73","-87.7","7"
"Public Rack - Emerald Ave & 43rd St",1460,"41.81643","-87.644754","7"
"Avenue O & 134th St",527,"41.6519026853208","-87.53955539376464","7"
"Public Rack - Ottowa Ave & Touhy Ave",150,"42.0114922","-87.8182017","7"
NULL,1683,"41.69","-87.63","7"
"Tripp Ave & 15th St",877,"41.860777","-87.7313639","7"
NULL,1683,"41.67","-87.54","7"
"Public Rack - Karlov Ave & 26th St",1037,"41.844287","-87.727078","6"
"Maryland Ave & 104th St",513,"41.705588","-87.602938","6"
"Mayfield & Roosevelt Rd",881,"41.8658158","-87.7717805","6"
"Sacramento Ave & 51st St",757,"41.80068","-87.69895","6"
"Lavergne Ave & Division St",572,"41.901873","-87.75093","6"
"Ada St & 113th St",508,"41.6875945","-87.6529357","6"
"Lavergne Ave & 44th St",751,"41.81311","-87.74869","6"
"Public Rack - Normandy Ave & Archer Ave",71,"41.7923026","-87.7887886","6"
"Laramie Ave & Irving Park Rd",687,"41.953407","-87.757262","6"
"Public Rack - Kenneth Ave & 63rd St W",1321,"41.778404","-87.733951","6"
NULL,1683,"41.77","-87.79","6"
"Public Rack - Indiana Ave & 111th St",1128,"41.692535","-87.617711","6"
"Public Rack - Kolin Ave & Archer Ave",1386,"41.800514","-87.731802","6"
"Public Rack - Kostner Ave & 16th St",1483,"41.8588018","-87.7343019","6"
"Public Rack - Normal Ave & 72nd St",1289,"41.763584","-87.637213","6"
NULL,1683,"41.83","-87.75","6"
"Public Rack - Laflin St & 51st St",1464,"41.801354","-87.662076","6"
NULL,1683,"41.76","-87.75","6"
"Public Rack - Homan Ave & Lake St",48,"41.88474","-87.711357","6"
"Public Rack - Laflin St & 79th St",1437,"41.750326","-87.66168","6"
"Public Rack - Homan Ave & 62nd Pl",27,"41.779668","-87.707834","6"
"Public Rack - Higgins Ave & Neva Ave",118,"41.980602","-87.8060476","6"
"Harding Ave & Division St",733,"41.902649","-87.725003","6"
"Public Rack - Harvey Ave & North Ave",1080,"41.909264","-87.782265","6"
NULL,1683,"41.74","-87.67","6"
"Public Rack - Legler Regional Library",1018,"41.879312","-87.725428","6"
NULL,1683,"41.86","-87.6","6"
"Public Rack - 10101 S Stony Island Ave",1471,"41.70838","-87.581455","6"
NULL,1683,"41.88","-87.8","6"
NULL,1683,"41.88","-87.59","6"
"Public Rack - Halsted St & 94th St",1274,"41.723442","-87.643612","6"
"Public Rack - Western Ave & 105th St",1257,"41.702609","-87.681492","6"
NULL,1683,"41.91","-87.82","6"
"Public Rack - Newcastle Ave & Belden Ave",1355,"41.921017","-87.797388","6"
"Public Rack - Vincennes Ave & 95th St",1160,"41.721168","-87.650663","6"
"Public Rack - Vincennes Ave & 77th St",1495,"41.75702837","-87.56497151","6"
"Public Rack - Francisco Ave & Touhy Ave",961,"42.011865","-87.701317","6"
NULL,1683,"41.71","-87.59","6"
"Public Rack - South Shore High School",1295,"41.756444","-87.579556","6"
NULL,1683,"42.09","-87.7","6"
"Public Rack - Rockwell & 111th St",1244,"41.691359","-87.68572","6"
"Public Rack - Racine Ave & 83rd St",1214,"41.743367","-87.653661","6"
"Public Rack - Emerald Ave & 45th St",1343,"41.812381","-87.644633","6"
NULL,1683,"42.01","-87.89","6"
"Public Rack - Pulaski Rd & 41st",1390,"41.81791","-87.72413","6"
"Public Rack - Pulaski & 52nd",1385,"41.797244","-87.723377","6"
"Public Rack - Menard Ave & Agusta Blvd",1354,"41.898333","-87.770501","6"
NULL,1683,"42.01","-87.74","6"
NULL,1683,"42.02","-87.8","6"
"Public Rack - Baltimore Ave & 133rd St",1105,"41.653444","-87.547004","6"
"Public Rack - Cottage Grove Ave & 92nd St",1204,"41.727319","-87.604787","6"
NULL,1683,"41.66","-87.54","6"
"Tripp Ave & 31st St",882,"41.836966","-87.730502","6"
"Public Rack - Avers & Granville",195,"41.993947","-87.725095","6"
"Public Rack - Avenue J & 112th St",1136,"41.691844","-87.534181","6"
"Public Rack - Archer Park",1383,"41.803822","-87.73551","6"
"Public Rack - Kedzie Ave & 54th St - SW",1380,"41.795222","-87.703719","6"
"Public Rack - Kedzie Ave & Pershing Rd",1393,"41.822897","-87.704154","6"
NULL,1683,"41.72","-87.59","5"
"Public Rack - William J Onahan Public School",119,"41.993771","-87.7925631","5"
NULL,1683,"41.74","-87.74","5"
"Public Rack - Lorel Ave & Chicago Ave",1057,"41.89503","-87.759917","5"
"Public Rack - Halsted St & 95th St - SW",1170,"41.720964","-87.643447","5"
"Public Rack - Ozanam Ave & Devon Ave",135,"41.9969968","-87.8213419","5"
"Ewing Ave & 98th St",807,"41.71781","-87.53504","5"
"Public Rack - Western Ave & 107th St",1535,"41.698728","-87.681558","5"
"Public Rack - Halsted St & 41st St",1461,"41.820147","-87.64568","5"
"Monticello Ave & Chicago Ave",570,"41.895502","-87.717593","5"
NULL,1683,"41.9","-87.6","5"
"Ada St & 113th St",508,"41.687561623357375","-87.65547573566435","5"
"Public Rack - Halsted St & 109th St",1525,"41.695655","-87.642804","5"
"Public Rack - Halsted St & 102nd St",1165,"41.70794","-87.643177","5"
NULL,1683,"41.65","-87.62","5"
NULL,1683,"41.92","-87.61","5"
NULL,1683,"41.93","-87.84","5"
"Public Rack - Oketo & Northwest Hwy",159,"42.000333","-87.812447","5"
"21st St & Pulaski Rd",587,"41.85344207588209","-87.72462849736986","5"
"Public Rack - California Ave & Pershing Rd",1340,"41.822632","-87.695024","5"
"Public Rack - Cottage Grove & 84th St",1230,"41.741957","-87.604839","5"
"Public Rack - Foster Ave & Drake Ave",8,"41.975563","-87.717352","5"
NULL,1683,"41.72","-87.7","5"
NULL,1683,"41.72","-87.74","5"
"Public Rack - Stony Island & 87th St",1489,"41.7367","-87.585815","5"
NULL,1683,"41.71","-87.55","5"
"Public Rack - Marshfield Ave & 45th St",1394,"41.812343","-87.666239","5"
NULL,1683,"41.7","-87.52","5"
"Public Rack - Ewing Ave & 105th St",1154,"41.704373","-87.53544","5"
"Central Ave & Altgeld St",698,"41.925758","-87.765983","5"
NULL,1683,"41.65","-87.6","5"
"California Ave & 36th St",857,"41.8282301","-87.6945422","5"
"Public Rack - Morgan St & 87th St",1190,"41.73577","-87.648133","5"
"Public Rack - Albany Ave & 103rd St",1255,"41.706747","-87.700047","5"
NULL,1683,"42.01","-87.83","5"
"Public Rack - Pulaski Rd & 51st Rd",1384,"41.800111","-87.723537","5"
"Public Rack - 63rd St and Nagle Ave",68,"41.7776014","-87.7822158","5"
"Public Rack - Kildare Ave & 63rd St",1322,"41.778442","-87.73047","5"
"Public Rack - Normal Blvd & 61st Pl",1457,"41.782314","-87.637358","5"
"Public Rack - Princeton Ave & 43rd St",1342,"41.815883","-87.633718","5"
"Public Rack - Kedzie & 103rd St - East",1251,"41.705444","-87.701232","5"
"Public Rack - 2302 S Pulaski Rd",1035,"41.849437","-87.724879","5"
"Public Rack - Kedzie & 103rd St - W",1252,"41.705247","-87.701424","5"
"Public Rack - Houston Ave & 130th St",1485,"41.658962","-87.548528","5"
"Public Rack - Kedvale Ave & Avondale Ave",981,"41.952874","-87.731229","5"
"Public Rack - Lafayette Ave & 87th St - NW",1275,"41.736354","-87.626741","5"
NULL,1683,"41.66","-87.63","5"
"Public Rack - Lake Park Ave & 47th St",1367,"41.809797","-87.591824","5"
"Kildare Ave & 55th St",914,"41.793357","-87.730598","5"
"Throop St & 99th St",818,"41.71414","-87.6547","5"
"Public Rack - Oak Park Ave & Foster Ave",99,"41.9746022","-87.8119558","5"
NULL,1683,"41.75","-87.72","5"
"Public Rack - Leoti Ave & Central Ave (south)",147,"41.998324","-87.763384","5"
"Public Rack - 85th Pl & Pulaski Rd",63,"41.737389","-87.721334","5"
"Public Rack - Nordica Ave & Addison St",1366,"41.945428","-87.803458","5"
"Public Rack - Octavia Ave & Touhy Ave",153,"42.01173846","-87.80832137","5"
NULL,1683,"41.87","-87.6","5"
"Spaulding Ave & 16th St",610,"41.85892","-87.707963","5"
"Public Rack - Ewing Ave & 99th St",1188,"41.7159614","-87.5351111","4"
